,title,text,url,date,photo,tv,sns,ano,quote
0,"‘KBS 연기대상’ 파격의상 효린, 대기실서 전한 새해 인사[SNS★컷]","씨스타 출신 효린이 새해 인사를 전했다.효린은 1월 1일 개인 인스타그램을 통해 셀프 새해 영상을 게재했다.영상 속 효린은 ""올한해 너무 수고 많으셨고 고생도 많이 하셨다. 저도 1년이 어떻게 흘러갔는지 모를 정도로 바쁘게 보냈는데 2019년에는 더 열심히 활동하는 모습 보여드릴 테니까 앞으로도 많은 응원 부탁드리고 2019년에는 더 좋은 일 행복한 일 가득하셨으면 좋겠다""고 전했다.한편 효린은 '2018 KBS 연기대상' 축하무대에 파격적인 의상으로 올라 화제를 모으고 있다. (사진=효린 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000039802,2019.01.01. 오전 8:09,0,0,인스타그램,,
1,"‘알함브라’ 현빈, 매력적인 보조개 미소에 심쿵[SNS★컷]","배우 현빈의 매력적인 보조개가 포착됐다.1월 1일 tvN 공식 인스타그램에 ""2019년도 잘 부탁드려요 대표님""이라는 글과 함께 한 장의 사진이 게재됐다.공개된 사진 속 현빈은 하늘을 바라보며 해맑게 웃고 있다. 특히 그의 트레이드 마크인 보조개는 보는 이들의 마음을 설레게 했다.여기에 현빈의 잘생긴 비주얼 또한 시선을 사로잡았다.현빈은 tvN '알함브라 궁전의 추억'에서 유진우 역으로 사랑을 받고 있다.(사진=tvN 드라마 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000039909,2019.01.01. 오후 2:24,0,0,인스타그램,,
2,"잘 자란 유승호, 한 눈에 봐도 8등신 비율[SNS★컷]","배우 유승호가 새해 기념 전신사진을 공개했다.유승호는 1월 2일 개인 인스타그램에 자신의 모습이 담긴 사진을 게재했다.사진 속 유승호는 가죽재킷을 입은 채 미소짓고 있다.유승호는 사진과 함께 ""제가요. 정말 셀카를 찍어보려고 했는데요. 제 폰이 이상한가봐요. 아님 내 손이 문젠가. 폰에 있는 예쁜 사진 올립니다. 이게 그나마 예쁜 거예요""라고 설명했다.이어 ""아 그리고 새해 인사가 너무 늦었네요.. 정신없이 하루하루 보내다가 늦었습니다... 여러분 올해 새해 복 많이 받으시고, 행복한 일들만 가득하길 바랍니다. '복수가 돌아왔다' 많이 사랑해주세요""라고 새해 인사를 전했다.한편 유승호는 SBS 월화드라마 '복수가 돌아왔다'에 출연 중이다. (사진=유승호 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000040332,2019.01.02. 오후 2:27,0,0,인스타그램,,
3,"‘대세남’ 박성광, 올블랙 패션으로 뽐낸 훈남 외모[SNS★컷]","박성광이 훈훈한 셀카와 함께 새해 인사를 전했다.개그맨 박성광은 1월 2일 자신의 인스타그램에 ""올블랙 패션. 신년. 올해도 잘 부탁해요""라는 글과 함께 사진을 게재했다.사진에는 검은색 모자와 티셔츠를 착용한 박성광의 모습이 담겨있다. 훈훈한 외모가 시선을 사로잡는다. 
한편 박성광은 매니저 임송과 함께 MBC '전지적 참견 시점'에 출연 중이다.(사진=박성광 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000040390,2019.01.02. 오후 4:21,0,0,인스타그램,,
4,"강다니엘·윤지성 개인 SNS 오픈, 워너원 해체→개인활동 시동","워너원 활동을 마무리한 강다니엘과 윤지성이 개인 SNS 계정을 개설했다. 워너원 출신 강다니엘은 1월 2일 자신의 공식 인스타그램 계정을 열고 ""HELLO. OPEN""이라는 짧은 글과 함께 셀카를 게재, 훈훈한 비주얼을 뽐냈다. 윤지성 역시 자신의 개인 인스타그램을 만들어 ""안녕하세요.윤지성입니다. 앞으로 자주 만나요~ 밥 챙겨드세요""라는 글을 남겼다. 근황이 담긴 사진도 함께 게재했다.  
강다니엘과 윤지성이 속해 있던 워너원은 2018년 12월 31일 공식 활동을 마무리하고 해체했다. 강다니엘과 윤지성은 워너원 활동 종료 후 개인 SNS 계정을 오픈하며 개인 활동의 시작을 알렸다. 한편 윤지성은 뮤지컬 '그날들' 합류를 확정했다.(사진=강다니엘 SNS, 윤지성 SNS) ",https://entertain.naver.com/ranking/read?oid=609&aid=0000040415,2019.01.02. 오후 5:13,0,0,인스타그램,,
5,"라붐 출신 율희, 남편 최민환 반할만한 러블리 미모[SNS★컷]","라붐 출신 율희의 러블리한 셀카가 공개됐다.율희는 1월 2일 자신의 인스타그램에 ""올 한 해도 행복한 일만 가득하길""이라는 글과 함께 사진을 게재했다.사진에는 패딩을 입고 환하게 미소 짓고 있는 율희의 모습이 담겨있다. 사랑스러운 미모가 시선을 사로잡는다.한편 율희는 남편 FT아일랜드 최민환과 KBS 2TV '살림하는 남자들 시즌2'에 출연 중이다.(사진=율희 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000040961,2019.01.03. 오후 3:02,0,0,인스타그램,,
6,"‘국가부도의 날’ 측 “불법파일 유통, 선처 없이 법적대응”(공식입장)","영화 '국가부도의 날' 제작사가 불법 영상 파일 유포 및 불법 다운로드에 대한 공식 입장을 밝혔다.1월 4일 영화사 집은 ""'국가부도의 날'이 지난 12월 28일 IPTV 및 디지털케이블TV를 통한 VOD 서비스를 시작한 가운데, 해당 영화의 영상이 SNS와 유튜브 및 불법 다운로드 사이트에서 유통되고 있습니다. 영화의 본편 영상을 무단으로 게시, 배포, 유통, 공유하거나 이를 다운로드 하는 모든 행위는 심각한 범법 행위입니다""라 밝혔다.이어 ""오랜 시간 공들여 영화를 만든 제작진뿐 아니라 정당하게 관람료를 내고 영화를 관람하신 관객들을 위해 불법 파일을 유통하는 행위에 대한 강력한 조치가 필요합니다""라며 ""'국가부도의 날' 제작사인 영화사 집은 해당 게시물에 대한 신고 및 경고 조치는 물론 경찰서 사이버 수사대에 사건을 의뢰하여 모든 피해에 대해 선처 없는 강력한 법적 책임을 요구할 것임을 밝힙니다""라 강조했다. 한편 지난 11월 28일 개봉한 '국가부도의 날'은 누적 관객 수 374만9,646 명(1월 3일 기준)을 동원하며 흥행에 성공했다.(사진=영화 포스터)",https://entertain.naver.com/ranking/read?oid=609&aid=0000041237,2019.01.04. 오전 8:15,0,0,유튜브,,
7,"코요태 신지, 여장부 벗고 청순美 작렬 ‘걸그룹 멤버인 줄’[SNS★컷]","그룹 코요태 멤버 신지가 청순한 미모를 과시했다.신지는 1월 4일 자신의 인스타그램에 ""어제 대기실은 조명이 어두웠지만 화장실 조명은 좋았더랬지 셀카인 듯 셀카 아닌 셀카 같은 셀카 뭐래""라는 글과 함께 사진을 게재했다.사진 속에는 흰색과 분홍색이 조화롭게 어우러진 의상을 입은 신지의 모습이 담겼다. 신지는 미소를 지은 채 브이포즈를 취하고 있다. 신지의 갸름한 턱선과 크고 맑은 눈망울이 돋보인다.사진을 접한 팬들은 ""참 볼 때마다 귀여운 신지 씨"", ""시간이 거꾸로 가는 것 같아요"", ""오 이사진 정말 예뻐요"" 등 반응을 보였다. 
신지는 TV조선 '연애의 맛'에 김종민 연애 코치로 출연 중이다. (사진=신지 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000041521,2019.01.04. 오후 2:37,0,0,인스타그램,,
8,"“성형 안해” 진지희, 성형금지 당할만한 바람직한 변천사","'정변의 아이콘' 진지희가 성형수술 의혹을 부인하면서 난데없이 진지희의 변천사가 다시금 주목받고 있다.올해 21세가 된 배우 진지희는 최근 몰라보게 예뻐지고 성숙해진 외모로 누리꾼들 사이에서 화제가 되고 있다.진지희는 지난 2009년 인기리에 방영된 MBC 시트콤 '지붕 뚫고 하이킥'에서 제멋대로 행동하는 꼬마 악동 정해리를 연기한 뒤 '빵꾸똥꾸'라는 별명을 얻었다. 어린 나이에도 불구, 얄미운 연기가 너무 리얼했던 탓에 성인이 된 현재까지도 진지희의 이름을 부를 땐 '빵꾸똥꾸'란 수식어가 따라다닌다. 진지희는 2012년 시청률 40%를 돌파한 MBC 드라마 '해를 품은 달'에서도 얄밉지만 미워할 수 없는 공주로 분해 밝고 명랑한 매력을 발산했다.진지희는 또 2014년 16세 어린 나이에도 불구, JTBC 드라마 '선암여고 탐정단' 주연을 맡아 열연했다. 진지희는 '빵꾸똥꾸' 이미지와는 상반되는 캐릭터를 맡아 섬세한 내면연기를 선보여 호평받았다. 그런가하면 진지희는 2017년 방영된 SBS 드라마 '언니는 살아있다'에서는 할 말은 다 하고 사는 고등학생 하세로 분해 배우 이재진과 로맨스 연기에 도전하기도 했다.이후 2017년 개봉한 영화 '이웃집 스타'에서는 한채영과 모녀 호흡을 맞추며 특유의 통통 튀는 매력을 선보였고, KBS 2TV '쌈, 마이웨이', tvN '백일의 낭군님' 등에 특별출연하며 안정된 연기력을 뽐냈다. 근황을 보여줄 때마다 진지희는 개성을 유지하면서도 나날이 예뻐지고 있는 외모로 대중의 관심을 한 몸에 받았다.미모가 점점 무르익어가고 있는 가운데 진지희에게는 유독 다른 연기자들에 비해 '절대 성형하지 말라'는 팬들의 당부가 쏟아지고 있어 눈길을 끈다. 이에 진지희는 과거 인터뷰에서 ""내가 광대뼈가 있긴 하지만 성형하고 싶단 생각을 한 적이 없다. 처음부터 하나하나 모여서 내 얼굴이 만들어진 거라 내 개성이 나가 떨어지는 것이기 때문에 난 성형을 안하고 싶다""고 선언하기도 했다.이같은 선언에도 의심하는 이들이 있었다. 하지만 진지희는 지난 1월3일 자신의 인스타그램 스토리를 통해 ""쌍꺼풀 수술 안 했다. 아무것도 안했다""고 당당히 밝혀 화제를 모으고 있다. (사진=MBC '지붕 뚫고 하이킥', MBC '해를 품은 달' 캡처, 뉴스엔DB, 진지희 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000041537,2019.01.04. 오후 3:29,0,0,인스타그램,누리꾼,"누리꾼들 사이에서 화제가 되고 있다.진지희는 지난 2009년 인기리에 방영된 MBC 시트콤 '지붕 뚫고 하이킥'에서 제멋대로 행동하는 꼬마 악동 정해리를 연기한 뒤 '빵꾸똥꾸'라는 별명을 얻었다. 어린 나이에도 불구, 얄미운 연기가 너무 리얼했던 탓에 성인이 된 현재까지도 진지희의 이름을 부를 땐 '빵꾸똥꾸'란 수식어가 따라다닌다. 진지희는 2012년 시청률 40%를 돌파한 MBC 드라마 '해를 품은 달'에서도 얄밉지만 미워할 수 없는 공주로 분해 밝고 명랑한 매력을 발산했다.진지희는 또 2014년 16세 어린 나이에도 불구, JTBC 드라마 '선암여고 탐정단' 주연을 맡아 열연했다. 진지희는 '빵꾸똥꾸' 이미지와는 상반되는 캐릭터를 맡아 섬세한 내면연기를 선보여 호평받았다. 그런가하면 진지희는 2017년 방영된 SBS 드라마 '언니는 살아있다'에서는 할 말은 다 하고 사는 고등학생 하세로 분해 배우 이재진과 로맨스 연기에 도전하기도 했다.이후 2017년 개봉한 영화 '이웃집 스타'에서는 한채영과 모녀 호흡을 맞추며 특유의 통통 튀는 매력을 선보였고, KBS 2TV '쌈, 마이웨이', tvN '백일의 낭군님' 등에 특별출연하며 안정된 연기력을 뽐냈다. 근황을 보여줄 때마다 진지희는 개성을 유지하면서도 나날이 예뻐지고 있는 외모로 대중의 관심을 한 몸에 받았다.미모가 점점 무르익어가고 있는 가운데 진지희에게는 유독 다른 연기자들에 비해 '절대 성형하지 말라'는 팬들의 당부가 쏟아지고 있어 눈길을 끈다. 이에 진지희는 과거 인터뷰에서 ""내가 광대뼈가 있긴 하지만 성형하고 싶단 생각을 한 적이 없다. 처음부터 하나하나 모여서 내 얼굴이 만들어진 거라 내 개성이 나가 떨어지는 것이기 때문에 난 성형을 안하고 싶다""고 선언하기도 했다.이같은 선언에도 의심하는 이들이 있었다. 하지만 진지희는 지난 1월3일 자신의 인스타그램 스토리를 통해 ""쌍꺼풀 수술 안 했다. 아무것도 안했다""고 당당히 밝혀 화제를 모으고 있다. (사진=MBC '지붕 뚫고 하이킥', MBC '해를 품은 달' 캡처, 뉴스엔DB, 진지희 인스타그램)"
9,"“소중한 동생” 장나라, 정경호 응원에 꽃미소 폭발한 황후마마[SNS★컷]","배우 장나라가 정경호에게 선물 받은 커피차 인증사진을 공개했다.장나라는 1월 5일 자신의 인스타그램에 ""한번더 해피엔딩의 세상 멋진 송수혁, 착한 경호가 저희 황품팀 힘내라고 커피차를 보내줬어요. 힘든 촬영중 모두들 즐거워하셨어요! 많이 지치고 힘들 때 함께 으�X으�X하던 소중한 동생의 응원 고마웡""이라는 글과 함께 사진을 게재했다. 
사진 속에는 브이포즈를 취하고 있는 장나라의 모습이 담겼다. 장나라는 카메라를 응시한 채 밝게 웃고 있다. 장나라의 동안미모가 시선을 사로잡는다.사진을 접한 팬들은 ""'한번 더 해피엔디' 너무 재밌게 봤는데"", ""'황후의품격' 잘 보고 있어요"", ""예쁜 황후 마마"" 등 반응을 보였다.장나라와 정경호는 2016년 MBC 드라마 '한번 더 해피엔딩'에 함께 출연했다. 장나라는 현재 SBS 수목드라마 '황후의품격'에서 오써니 역할로 출연 중이다. (사진=장나라 인스타그램) 
",https://entertain.naver.com/ranking/read?oid=609&aid=0000042292,2019.01.06. 오후 5:20,0,0,인스타그램,,
10,"조보아, 유승호도 반한 상큼윙크로 ‘복수돌’ 시청자 유혹중[SNS★컷]","배우 조보아가 SBS 월화드라마 '복수가 돌아왔다' 시청을 독려했다.조보아는 1월 7일 자신의 인스타그램에 ""오늘밤 10시! '복수가 돌아왔다'""는 글과 함께 사진을 게재했다.사진 속에는 10회 대본을 든 조보아의 모습이 담겼다. 조보아는 카메라를 응시한 채 윙크하고 있다. 조보아의 상큼한 미모가 시선을 사로잡는다.사진을 접한 팬들은 ""본방사수 할게요"", ""언니 너무 예뻐요"", ""조보아 파이팅"" 등 반응을 보였다. 
조보아와 유승호가 주연을 맡은 '복수가 돌아왔다'는 매주 월, 화요일 오후 10시 방송된다. (사진=조보아 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000042887,2019.01.07. 오후 5:40,0,0,인스타그램,,
11,"송지효, 호러 분장에도 살아남은 미모..지석진과 투샷 [SNS★컷]","송지효 지석진의 다정한 투샷이 공개됐다. 개그맨 지석진은 1월 8일 자신의 인스타그램에 ""지효와 투샷""이라는 글과 사진을 게재했다. 공개된 사진 속에는 지석진과 송지효가 환한 미소를 짓고 있는 모습이 담겼다. 특히 호러 분장을 한 이들의 모습이 눈길을 끈다. 송지효는 얼굴을 파란색으로 칠했음에도 우월한 비주얼을 자랑하고 있다.  
한편 송지효와 지석진은 SBS '런닝맨'에 함께 출연 중이다.(사진=지석진 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043036,2019.01.08. 오전 8:22,0,0,인스타그램,,
12,"진영, 수트 입고 안경 장착한 연기돌 ‘배우 포스’[SNS★컷]","B1A4 출신 진영이 배우 포스를 드러냈다.진영은 1월 8일 개인 인스타그램에 자신의 모습이 담긴 사진 한 장을 게재했다.사진 속 진영은 수트에 안경을 쓴 채 배우 포스를 드러내고 있다. B1A4 활동 시절과는 사뭇 다른 분위기를 자아낸다.진영은 사진과 함께 ""'내 안의 그놈' VIP 시사회에 와주신 모든 분들 감사드립니다""고 전했다. 
진영이 출연하는 영화 '내 안의 그놈'은 옥상에서 떨어진 동현(진영 분)과 길 가던 엘리트 아재 판수(박성웅 분) 몸이 바뀌며 벌어지는 이야기. 1월 9일 개봉한다. (사진=진영 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043170,2019.01.08. 오후 12:27,0,0,인스타그램,,
13,"‘볼빨간 당신’ 이영자 “정해인 만났을 때 열났다, 매력 설명할 수 없어”[오늘TV]","이영자의 정해인 앓이는 2019년에도 변함없다.KBS 2TV '볼빨간 당신'은 부모님의 제2의 인생을 응원하는 자식들의 열혈 뒷바라지 관찰기이다. 출연진들의 진솔한 가족 이야기, 이를 함께 지켜보는 스튜디오 식구들의 유쾌한 입담이 어우러져 웃음과 감동을 모두 느낄 수 있는 프로그램으로 자리매김했다.이영자는 '볼빨간 당신' MC로 활약, 스튜디오 식구들의 웃음 중심을 잡고 있다. 이영자 특유의 솔직하고 재치 넘치는 예능감이 큰 웃음을 선사한다는 반응이다. 1월 8일 방송되는 '볼빨간 당신'에서도 이 같은 이영자의 솔직한 발언들이 웃음폭탄을 안겨줄 전망이다.이날 60세 트로트 꿈나무인 이채영 아버지는 딸과 함께 '가요무대' 녹화장을 찾았다. 그 곳에서 평소 팬으로 좋아하던 가수 홍진영을 만났다. 홍진영과의 갑작스러운 만남에 한껏 긴장한 이채영 아버지는 진땀을 뻘뻘 흘리며 굳어버렸다고.이를 접한 '볼빨간 당신' MC들은 각자 자신이 팬으로서 좋아하던 스타와의 첫 만남을 회상했다. 이 과정에서 MC들은 이영자의 정해인 앓이를 언급했다. 최근 한 방송에서 이영자는 정해인과 만나 긴장하면서도 즐거워하는 모습을 보였기 때문.이에 대해 이영자는 ""정해인과 만났을 때 열나서 냉동실에 내 머리를 넣었다 뺐다""고 떠올렸다. 이어 ""정해인의 매력은 설명할 수가 없다. 내가 이 나이에 아직도 누군가를 보고 떨릴 수 있다는 것이 좋다. 맛집 족보까지 넘겼다""고 변함없는 정해인 앓이를 공개해 모두를 깜짝 놀라게 했다.이외에도 ""정해인 씨가 결혼하자고 하면 내일 모레라도 할 수 있나?""는 홍진경의 짓궂은 질문에 대한 이영자의 폭탄 발언, 정해인을 향한 이영자의 재치 넘치는 영상편지도 함께 공개될 전망이다. 부끄러워하는 이영자 모습에 '볼빨간 당신' 스튜디오 역시 발칵 뒤집혔다는 후문이다.세상 모든 누나들의 마음을 대변하는, 2019년에도 계속될 이영자의 정해인 앓이는 8일 화요일 오후 11시 10분 방송되는 KBS 2TV '볼빨간 당신'에서 확인할 수 있다.(사진= KBS 2TV '볼빨간 당신', 정해인 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043184,2019.01.08. 오후 1:06,0,1,인스타그램,,
14,"서효림, 팬들 생일선물 인증 “언니가 더 잘할게”[SNS★컷]","배우 서효림이 생일을 축하해준 팬들에게 감사 인사를 전했다. 
서효림은 1월 8일 인스타그램에 생일축하 감사 인사와 인증샷을 게시했다. 
서효림은 ""생일이라고 커피차 보내준 나의 소중한 팬들 매년 이렇게 챙겨줘서 고마워! 언니가 더 잘할게 든든하군. 근데…. 작년에도 34살 올해도 34살이야? 내년에도 그럼 34살 할래""라며 팬들에게 감사를 표했다.사진은 팬들이 선물한 커피차 앞에서 포즈를 취하고 있는 서효림을 담고 있다. 큰 곰 인형과 케이크를 들고 환히 웃는 모습에서 행복함이 드러난다. 또 팬들이 제작한 커피 컵과 떡 등을 인증하는 등 섬세한 모습을 보였다. 
서효림은 KBS 1TV 일일드라마 '비켜라 운명아'에 출연 중이다.(사진=서효림 인스타그램) 
",https://entertain.naver.com/ranking/read?oid=609&aid=0000043295,2019.01.08. 오후 4:33,0,0,인스타그램,,
15,"라이머 “박우진→임영민 데뷔, 서두르기보단 후회없이 준비할것”","브랜뉴뮤직이 브랜뉴보이즈(가칭) 완전체 데뷔를 준비 중인 가운데 수장 라이머가 직접 입장을 전했다. 라이머는 1월 9일 자신의 인스타그램에 ""준비없이 타이밍에 급급하며 서두르기 보단 후회없이 준비하고 진정 만족할 수 있는 음악과 모습으로 오랜시간 가슴 깊이 사랑 받는 멋진 팀을 만들고 싶습니다. 그렇다고 너무 기다리게 만들진 않을게요""라는 글을 남겼다. 앞서 브랜뉴뮤직은 브랜뉴보이즈 완전체 데뷔를 위해 전담 TF팀 구성을 완료했다고 전했다. 각 분야의 전문가로 이루어진 이 전담팀은 멤버들의 집중 관리를 위한 시스템 강화를 위해 독립적으로 운영된다.브랜뉴보이즈에는 워너원 활동을 마친 박우진, 이대휘와 '프로듀스 101 시즌2'를 통해 사랑받은 후 MXM으로 활동한 임영민, 김동현 등이 소속돼 있다. 팬들은 이 같은 라이머의 직접적인 입장 발표에 ""믿고 있겠습니다"", ""멋진 팀 만들어주세요"", ""설레고 기대 되네요"" 등의 반응을 보이고 있다.(사진=브랜뉴뮤직)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043684,2019.01.09. 오전 11:48,0,0,인스타그램,,
16,"강한나, 젖은 머리+민소매로 섹시美 폭발 ‘점점 예뻐져’[SNS★컷]","배우 강한나가 섹시한 매력을 발산했다.강한나는 1월 9일 자신의 인스타그램에 사진 한 장을 게재했다.사진 속에는 흰색 민소매 의상을 입은 강한나의 모습이 담겼다. 강하나의 잡티 하나 없는 백옥 피부와 똘망똘망한 눈빛이 시선을 사로잡는다. 강한나의 갸름한 턱선도 돋보인다.사진을 접한 팬들은 ""예쁘다 진짜"", ""언니 여신"", ""와우"" 등 감탄을 쏟아냈다. (사진=강한나 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043867,2019.01.09. 오후 3:55,0,0,인스타그램,,
17,"티파니, 父 빚투 논란 후 심경 “고통스러웠던 이야기, 앨범으로 상처 치유”","티파니가 부친의 빚투 논란에 대한 자신의 심경을 털어놨다. 티파니는 1월 9일 자신의 인스타그램에 ""최근 내 가족에 관한 고통스럽고 개인적인 이야기를 하게 되면서 그들이 나에게 얼마나 중요한지 깨닫게 됐다""며 ""앨범 준비를 하면서 나 모든 것을 내 앨범에 솔직하게 담아냈다. 받아들이고 성장하는 방법을 찾는, 상처를 치유하는 시간이 됐다""고 털어놨다. 이어 ""내 인생에서는 평화롭지 않은 시간이었지만 작업하는 과정은 항상 진실되고 보람 있는 경험이었다. 그 노래들은 내게 평화를 가져다줬다. 이 노래가 사랑과 빛이 필요한 순간에  사운드 트랙이 되길 바란다""고 전했다. 티파니는 ""그리고 당신이 어떤 일을 겪든 희망을 품고, 아무리 포기하고 싶더라도 힘이 나타날 때까지 기다려라. 곧 다가올 내 EP 중 첫 번째 싱글인 'BORN AGAIN'을 발표하게 돼 신난다""며 오는 1월 24일 발매될 앨범에 많은 관심을 가져달라고 기대를 당부했다. 한편 2007년 소녀시대로 데뷔한 티파니는 2017년 SM엔터테인먼트와 계약을 종료했다. 티파니 영으로 활동명을 바꿨다.(사진=뉴스엔DB)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043898,2019.01.09. 오후 4:29,0,0,인스타그램,,
18,"‘왜그래 풍상씨’ 신동미X유준상, 깜찍한 본방 사수 독려샷","배우 신동미가 배우 유준상과 함께한 본방송 사수 독려 사진을 공개했다.1월 9일 첫 방송을 앞둔 KBS 2TV 새 수목 드라마 '왜그래 풍상씨'(극본 문영남/연출 진형욱)에서 풍상(유준상)의 아내이자 악착같이 살아가는 간분실로 현실적인 연기를 예고했던 신동미는 인스타그램을 통해 유준상과 함께 한 본방사수 인증사진을 공개해 이목을 집중시켰다.""오늘 드디어 첫 방송 이예요. 많이많이 시청해주세요~~""라는 멘트와 함께 공개된 사진은 풍상과 분실 부부의 사이좋은 모습으로 눈길을 모은다. 손으로 하트를 그리고 있는 두 사람의 모습은 시청자에게 전하는 애정의 표현처럼 훈훈하다. 특히 치장 없는 두 사람과 햇살이 드는 거실에서의 풍경이 친근감과 익숙함을 자아낸다.이날  '왜그래 풍상씨'에서는 이풍상, 이진상(오지호) 이정상(전혜빈) 이화상(이시영) 이외상(이창엽)의 요절복통 오 남매와 함께 풍상의 아내로 기둥으로 가정을 꿋꿋하게 지키려 애쓰는 간분실(신동미 분)까지 연기파 배우들의 실감나는 연기로 휘몰아치는 전개가 그려질 예정이다.신동미가 연기하는 간분실은 18년 동안 넷이나 되는 시동생들을 자식처럼 키우고 거두고, 손이 마를 새 없이 세차장 일까지 해가며 악착을 떨었지만, 딸 뒷바라지도 힘든 분실은 하루하루가 숨이 턱 막히는 일상을 살아간다. 이렇듯 식구들 뒤치다꺼리 일인자로 속이 터지면서도 남편의 오지랖에 갈등하기도 하고 인생의 전환점을 맞은 이풍상(유준상 분)에게 유일하게 현실적인 조언을 날리는 인물이기도 하다.새로운 변신이라는 말이 무색할 정도로 그동안 수많은 작품에서 자신만의 캐릭터를 완벽하게 만들어온 신동미는 '왜그래 풍상씨'를 통해 화장기 없는 얼굴로 공감을 넘어 생생하게 현실 타격을 부르는 밀도 높은 연기는 물론 '인간사이다' 같은 매력도 톡톡히 선보인다.신동미가 그리는 가족사도 궁금증을 일으키고 있다. 첫째인 풍상부터 5남매와의 이야기는 물론 풍상과 분실의 딸 중이(김지영 분)와 꾸리는 가정, 분실과 아버지 간보구(박인환 분)또한 가족이라는 테두리 안에서 다채로운 이야기가 그려질 예정으로 탄탄한 스토리와 배우들의 설득력 있는 연기가 시청자의 마음을 두드릴 예정이다.(사진=신동미 SNS)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043902,2019.01.09. 오후 4:32,0,0,인스타그램,,
19,"도끼, ‘킬빌’ 티저에 “비호감 힙합꼰대, 안티생성 예약”","래퍼 도끼가 '킬빌' 방송 후 반응에 대해 걱정했다. 도끼는 1월 9일 자신의 인스타그램에 ""첫방날부터 저는 인스타 잡고 조용히 숨어서 살아야 될 판""이라는 글과 사진을 게재했다. 공개된 사진은 MBC 새 예능 '킬빌' 티저 영상 캡처 화면. 도끼가 ""저런 무대는 힙합이 아니야"", ""저는 좀 충격적이었어요""라고 발언하는 장면과 함께 '전국민 비호감 힙합꼰대 안티 생성 예약'이라는 도끼의 메시지가 담겨있다. '킬빌'은 빌보드 차트 점령을 목표로 한 서바이벌 프로그램으로 도끼, 양동근, 제시, 산이, 치타, 리듬파워, 비와이 등이 출연한다. 경연을 통해 살아남은 최종 우승팀이 빌보드의 제왕 DJ 칼리드(DJ Khaled)와의 컬래버레이션을 진행할 예정이다. (사진=도끼 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000043904,2019.01.09. 오후 4:33,0,0,인스타그램,,
20,"‘정준호♥’ 이하정 아나운서, 모자로도 가려지지 않는 예쁨[SNS★컷]","이하정의 러블리한 미모가 포착됐다.TV조선 아나운서 이하정은 1월 10일 자신의 인스타그램에 ""굿모닝. 따뜻한 하루 보내세요""라는 글과 함께 사진을 공개했다.사진에는 식당에서 환하게 웃고 있는 이하정의 모습이 담겨있다. 모자에도 가려지지 않는 아름다운 미모가 돋보인다.한편 이하정은 남편 정준호와 함께 TV조선 '세상 어디에도 없는, 아내의 맛'에 출연 중이다.(사진=이하정 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000044238,2019.01.10. 오전 10:42,0,0,인스타그램,,
21,"빅뱅 막내 승리, 잊지 않은 아이돌 포즈 ‘세상 깜찍’[SNS★컷]","빅뱅 막내 승리가 깜찍한 포즈를 선보였다. 
 
승리는 1월 10일 자신의 인스타그램에 ""오늘밤 11시 #SBS #가로채널 놓치지마세요!!!""라는 글과 함께 여러 장의 사진을 올렸다.  
 
사진 속에는 대기실에서 다양한 포즈를 취하고 있는 승리의 모습이 담겨 있다. 꽃받침부터 혀를 빼꼼 내민 포즈까지 유쾌한 매력이 미소를 짓게 한다.  
 
한편 승리는 SBS '가로채널'에 출연 중이다. 상반기 군입대를 앞두고 있다.(사진=승리 인스타그램)",https://entertain.naver.com/ranking/read?oid=609&aid=0000044248,2019.01.10. 오전 11:03,0,0,인스타그램,,
